,2198,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2199,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2200,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2201,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2202,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2203,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2204,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2205,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2206,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2207,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2208,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2209,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2210,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2211,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2212,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2213,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2214,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2215,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2216,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2217,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2218,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2219,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2220,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,,,,,,,,,,,,,
,2230,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2231,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2232,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2233,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2234,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2235,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2236,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2237,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,,,,,,,,,,,,,
,2240,DONE,2 cm x 2 cm,30k,100 GeV +,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2241,DONE,2 cm x 2 cm,30k,100 GeV +,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2242,DONE,2 cm x 2 cm,30k,100 GeV +,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona",,
,,,,,,,,,,,,,
,2243,DONE,2 cm x 2 cm,30k,100 GeV +,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2244,DONE,2 cm x 2 cm,30k,100 GeV +,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2245,DONE,2 cm x 2 cm,30k,100 GeV +,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,
,,Added full LuAG Cap (Energy Cap). replacing 61 (NW),,,,,,,,,,,
,2247,DONE,2 cm x 2 cm,30k,150 GeV e-,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,3 Luag Timing and 1 Luag Energy
,2248,DONE,2 cm x 2 cm,30k,150 GeV e-,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,
,2249,DONE,2 cm x 2 cm,30k,150 GeV e-,42.75,42.75,,LUAG,,"Thomas A, Thomas B, Wynona",,
,,,,,,,,,,,,,
,2253,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2254,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2255,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2256,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2257,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2258,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2259,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2260,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2261,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2262,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2263,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2264,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2265,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2266,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2267,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2268,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2269,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2270,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2271,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2272,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2273,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2274,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2275,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2276,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2277,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2278,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2279,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2280,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2281,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2282,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2283,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2284,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,2285,DONE,2 cm x 2 cm,30k,150 GeV e-,42.25,42.25,,LUAG,,"Thomas A, Thomas B, Wynona, Kerem, Gizem",,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2286,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2287,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2288,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2289,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2290,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2291,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2292,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2293,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2294,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2295,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2296,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2297,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2298,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2299,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2300,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2301,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2302,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2303,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2304,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2305,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2306,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2307,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2308,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2309,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2310,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2311,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2312,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2313,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2314,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2315,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2316,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2317,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2318,DONE,2 cm x 2 cm,30k,125 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2319,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2320,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2321,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2322,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2323,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2324,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2325,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2326,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2327,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2328,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2329,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2330,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2331,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2332,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2333,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2334,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2335,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2336,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2337,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2338,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2339,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2340,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2341,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2342,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2343,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2344,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2345,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2346,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2347,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2348,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2349,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2350,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2351,DONE,2 cm x 2 cm,30k,100 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,,,,,,,,,,,,,
,,35,,,,,,,,,,,
,2352,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2353,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2354,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2355,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2356,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2357,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2358,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2359,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2360,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2361,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2362,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2363,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2364,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2365,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2366,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2367,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2368,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2369,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2370,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2371,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2372,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,,we lost the beam at 22:50,,,,,,,,,,,
,2373,killed,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Gizem, Kerem",,
,2374,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2375,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2376,killed,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2377,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2378,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2379,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2380,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2381,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2382,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2383,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2384,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2385,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2386,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2387,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2388,DONE,2 cm x 2 cm,30k,75 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,,,,,,,,,,,,,
,May 29,Midnight - 8 am,,,,,,,,,,,
,,35,,,,,,,,,,,
,2389,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2390,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2391,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2392,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2393,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2394,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2395,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2396,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2397,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2398,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2399,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2400,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2401,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2402,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2403,half blue,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2404,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2405,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2406,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2407,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2408,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2409,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2410,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2411,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2412,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2413,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2414,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2415,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2416,killed,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2417,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2418,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2419,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2420,half blue,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2421,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2422,killed,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2423,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2424,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2425,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2426,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2427,DONE,2 cm x 2 cm,30k,50 GeV e-,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,,34,,,,,,,,,,,
,2428,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2429,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2430,top half blue,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
,2431,DONE,2 cm x 2 cm,30k,100 GeV Pi+,42.25,42.25,,LUAG,,"Ohannes, Liyuan",,
